,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
4401,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,4,5,3,679.6073333333334
4402,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,4,3,6,866.0091666666667
4403,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,3,4,2,1099.19
4404,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,4,6,2,643.35
4405,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,4,2,4,1371.55
4406,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,2,1,5,639.88
4407,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,2,3,6,7788.6
4408,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,4,4,7,824.5138888888889
4409,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,3,2,4,658.36
4410,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,2,0,3,7810.39
4411,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,1,1,3,487.51333333333326
4412,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,2,0,3,7401.72
4413,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,2,3,3,6337.82
4414,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,4,3,1,6026.85
4415,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,2,6,3,3445.26
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,2,5,6,522.04
4417,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,2,0,2,7552.726666666667
4418,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,2,3,6,797.04
4419,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,4,4,0,3530.96
4420,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,1,4,2,2244.67
4421,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,2,3,1,4549.83
4422,1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,3,2,3,5643.84
4423,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,2,4,1,1177.44
4424,2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,2,1,4,16082.66
4425,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,4,3,4,802.2
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,1,5,2,4693.27
4427,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,3,0,3,7503.44
4428,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,3,6,1,697.78
4429,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,2,1,3,632.124
4430,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,4,1,2,5516.03
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,3,3,3,1062.52
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,4,4,1,13981.72
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,3,1,2,592.42
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,2,3,4,1675.22
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,3,1,3,5403.56
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,3,3,3,2642.64
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,4,3,4,14611.98
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,4,5,3,977.48
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,3,1,2,3963.86
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,2,3,2,4234.76
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,3,4,3,10656.67
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,4,2,3,706.11
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,4,5,2,2652.29
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,1,5,3,6237.47
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,4,1,2,646.37
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,2,5,4,464.39
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,4,2,1,487.9
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,3,3,3,823.1375
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,4,5,2,1424.125833333333
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,4,4,1,457.65
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,4,2,3,3006.7
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,3,4,3,772.1233333333333
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,4,3,5,753.875
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2,1,4,2274.94
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,4,4,2,12194.09
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,4,2,2,2219.51
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4,1,3,5449.73
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2,2,5,2008.9
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,3,4,3,6587.49
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,2,5,2,4253.41
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4,3,1,4304.59
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,2,1,4,920.12
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,4,3,5,10990.69
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,2,4,4,3336.83
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,1,3,1,3688.71
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,4,0,3,7886.95
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,4,3,3,669.61
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,2,4,6,2981.1535
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,4,6,2,5265.29
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,3,1,2,4757.18
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,4,2,5,615.1066666666667
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,2,4,2,901.57
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,4,5,5,885.5
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,2,0,1,4569.08
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,2,2,2,4716.36
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,4,2,1,5417.58
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,3,2,2,4066.03
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,4,3,3,584.34
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,4,4,7,720.674
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,4,3,6,3492.23
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,2,4,1,4327.8075
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,4,3,6,9440.44
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2,5,1,2506.33
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,2,4,7,9620.47
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,0,1,1,4555.53
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,4,2,1,4700.3
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,3,6,2,615.13
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2,2,2,2004.97
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,3,4,4,6310.14
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,2,3,5,766.24
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,1,6,2,3996.26
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,3,4,3,1591.89
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,2,5,5,615.43
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,4,4,3,627.13
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,4,5,2,1887.05
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,4,1,5,1462.25
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,2,3,4,13273.63
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,1,3,2,825.08
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,3,3,3,597.88
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,4,4,4,560.33
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,2,5,1,1629.64
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,3,0,2,13620.51
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,4,5,2,1435.63
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,2,4,4,3401.59
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,2,3,6,644.96
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,2,3,6,792.34
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,3,1,3,11175.15
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,4,6,2,725.08
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,4,5,2,5733.58
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,4,4,2,9324.49
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,1,5,2,4765.658166666666
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1,3,5,2073.33
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,1,5,4,789.87
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,4,0,2,12402.56
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,2,5,2,4327.22
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,1,3,3,5373.74
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,4,4,3,6418.265
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,4,1,2,482.87
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,3,5,4,15243.88
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,4,4,2,1433.95
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,4,4,3,573.065
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,4,6,3,944.0
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,4,6,3,2400.76
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,2,6,3,1734.35
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,3,2,2,4649.01
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,4,6,7,3095.02
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,4,4,4,6720.763333333332
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,1,1,6,683.05
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,4,1,1,14654.4
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,4,2,2,5636.79
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,4,4,6,880.59
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1,0,3,1970.47
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,3,3,1,5573.37
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,3,5,4,6919.47
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,0,2,5,2318.556666666667
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,2,2,4,835.84
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,2,2,2,5629.36
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,3,5,3,1048.985
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,3,2,1,4622.81
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,2,4,2,2642.9
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,4,3,5,9110.13
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,3,5,5,1240.66
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,2,6,1,13847.92
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,2,5,3,473.79
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,4,5,3,794.8323333333334
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,4,0,4,438.15
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,4,0,6,581.41
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,4,2,6,610.79
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,1,2,5,2946.48
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,4,1,6,771.63
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,1,3,3,4442.95
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,1,4,2,4476.326
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,2,4,2,2155.61
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,3,4,3,978.94
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,4,1,2,5623.24
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,2,0,1,3702.38
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,4,1,7,877.75
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,3,1,1,3350.81
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,4,3,5,15964.7
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,2,6,2,701.4383333333333
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,4,3,3,6723.5
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,3,0,2,11602.61
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,2,6,1,6876.67
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,3,3,3,935.51
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,1,1,4,4198.63
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,4,3,6,8598.26
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,4,6,3,671.8933333333334
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,4,4,6,1133.91
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,2,4,2,606.06
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,3,2,6,887.23
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,3,2,2,638.5
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,3,3,2,14288.06
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,4,2,7,2047.31
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,2,2,3,638.76
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,2,6,4,837.07
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,2,3,3,6526.44
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,0,5,1,15405.57
4578,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,3,6,1,3877.33
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,3,5,2,1032.02
4580,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,4,6,2,566.3883333333333
4581,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,3,0,3,5081.16
4582,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,4,3,6,1019.81
4583,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,3,3,1,2498.43
4584,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,4,2,4,1421.01
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,2,5,2,1497.89
4586,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,0,0,3,1689.92
4587,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,4,6,2,672.59
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,4,5,4,717.95
4589,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,4,1,4,4157.68
4590,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,4,1,7,1164.12
4591,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,4,3,7,819.64
4592,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,4,4,3,3772.16
4593,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,4,3,3,15139.99
4594,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,1,2,3,560.27
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,3,5,2,12046.17
4596,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,3,1,1,5881.28
4597,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,4,3,5,2242.16
4598,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,3,3,1,11043.48
4599,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,4,1,4,6621.49
4600,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,4,6,2,3615.35
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,1,5,2,571.25
4602,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,4,6,3,9856.19
4603,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,2,4,1,1204.09
4604,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,4,6,3,1896.51
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,1,5,2,4203.44
4606,1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,2,0,2,4400.32
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,4,0,2,1953.61
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,2,2,1,8225.27
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,4,6,2,1878.15
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,3,4,4,16842.77
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,3,4,2,686.57
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,4,4,7,1143.7
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,2,4,3,3551.89
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,3,4,3,1702.9
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,2,3,3,1562.93
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,3,1,4,16891.31
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,4,4,5,3759.89
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,3,3,3,8665.92
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,3,6,1,10346.07
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,4,4,6,2050.23
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,3,5,4,16063.17
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,2,5,4,450.5
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,3,1,1,4156.14
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,1,1,2,14383.61
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,2,0,2,2136.59
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,2,5,2,2481.65
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,4,2,1,16417.25
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,4,2,3,534.21
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,1,2,5,2634.55
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,2,3,5,765.58
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,3,4,2,1337.81
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,3,3,2,11199.46
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,3,1,4,503.91
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,4,3,5,872.7761666666667
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,4,5,3,907.15
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,4,4,2,5190.71
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,3,2,3,10217.36
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,4,3,2,579.35
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,4,3,5,1883.81
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,3,5,3,7592.07
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,4,2,6,1881.22
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,3,3,2,443.85
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,3,2,2,4509.88
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,3,6,2,2561.27
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,1,5,1,2273.84
4646,0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,1,2,1,2411.58
4647,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,3,6,3,3353.99
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,1,5,3,7173.08
4649,0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,4,4,6,1310.57
4650,0.24,Ideal,F,VVS1,61.1,56.0,4.01,4.05,2.47,4,4,6,564.46
4651,0.55,Premium,G,SI1,60.1,61.0,5.32,5.29,3.19,3,3,2,1545.56
4652,0.71,Fair,F,SI1,59.8,70.0,5.89,5.72,3.48,0,4,2,2231.3
4653,0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,2,5,6,1017.96
4654,1.11,Premium,H,VS2,62.6,58.0,6.63,6.59,4.14,3,2,3,4981.86
4655,0.3,Ideal,F,VVS2,62.3,54.0,4.32,4.35,2.7,4,4,5,774.77
4656,0.51,Very Good,G,VS2,63.5,57.0,5.06,5.05,3.21,2,3,3,1532.75
4657,2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,1,1,1,14684.19
4658,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,2,1,5,935.11
4659,1.11,Premium,E,VS1,61.2,58.0,6.69,6.65,4.08,3,5,4,8261.16
4660,1.02,Very Good,G,SI1,61.3,56.0,6.43,6.53,3.97,2,3,2,4821.27
4661,0.55,Very Good,G,SI1,60.1,61.0,5.32,5.29,3.19,2,3,2,1535.81
4662,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1,5,3,1725.74
4663,2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,2,4,1,14668.76
4664,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,4,2,4,1229.31
4665,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,4,5,6,1109.08
4666,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,4,3,2,4967.138
4667,1.7,Ideal,I,SI1,60.4,58.0,7.73,7.67,4.65,4,1,2,9149.37
4668,0.91,Very Good,I,VS2,59.9,58.0,6.35,6.27,3.78,2,1,3,4176.05
4669,0.3,Ideal,D,VS2,61.1,56.0,4.32,4.36,2.65,4,6,3,680.48
4670,1.51,Premium,F,SI1,63.0,61.0,7.3,7.27,4.59,3,4,2,10416.37
4671,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,2,4,4,821.96
4672,0.79,Ideal,D,VS2,61.3,57.0,5.95,6.0,3.66,4,6,3,3942.17
4673,0.64,Good,F,I1,57.3,64.0,5.75,5.69,3.28,1,4,0,1239.89
4674,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,4,5,3,1736.43
4675,0.41,Ideal,F,VS1,62.0,56.0,4.77,4.81,2.97,4,4,4,942.47
4676,0.9,Premium,F,VS1,59.0,58.0,6.29,6.33,3.72,3,4,4,4494.46
4677,0.7,Very Good,G,SI1,62.7,55.0,5.63,5.66,3.54,2,3,2,2290.66
4678,1.5,Ideal,F,VS2,61.9,56.0,7.33,7.31,4.53,4,4,3,14274.91
4679,0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,0,5,1,3295.92
4680,0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,4,3,2,1387.87
4681,0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,4,5,1,4201.23
4682,0.5,Ideal,I,SI1,62.0,55.0,5.09,5.14,3.17,4,1,2,1058.9
4683,0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78,4,6,3,943.59
4684,0.34,Ideal,E,VS1,62.4,55.0,4.47,4.44,2.78,4,5,4,990.88
4685,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,1,2,2,410.9
4686,1.04,Ideal,G,VS2,62.0,57.0,6.5,6.49,4.03,4,3,3,6718.98
4687,0.49,Very Good,F,SI1,62.3,57.0,5.05,5.07,3.15,2,4,2,1087.23
